,Tweet,Username,Location,Created_at
4699,"Buat Sobat yang bingung mau kemana, mending nonton film-film layar lebar pilihan di IndiHome Cinema aja! Bintang-bi… https://t.co/FQqdyHkEWF",YusefaYanti,,2022-01-25 01:49:43
4700,"Pasang IndiHome paket pelajar sekarang bisa bebas streaming film, bebas scroll TikTok dan yang paling penting free… https://t.co/BEIpUMjsfP",DMeyrizal,"West Borneo, Indonesia",2022-01-25 01:49:42
4701,"pagi-pagi gini yaa harus semangat..
apalagi ditemani music kesukaan, indiHome membuat music hari-harimu menyenangka… https://t.co/iWNBjuJAuf",msi3193,,2022-01-25 01:49:17
4702,Alhamdulillah cuaca hari ini cerah walaupun ga cerah bgt siii. Tp ngga tau kalo nanti sore mendung. Tp yg penting s… https://t.co/QF6uqorKRv,tessafikri4,"Yogyakarta, Indonesia",2022-01-25 01:48:58
4703,Baru pasang IndiHome paket pelajar di rumah. Jadi  udah gak takut kuota habis buat aktivitas online di rumah. Apala… https://t.co/t9ctTmLWEO,DMeyrizal,"West Borneo, Indonesia",2022-01-25 01:47:58
4704,"RT @MySumatera: Well said, Kinan✨

Jangan lupa untuk nonton Layangan Putus dengan langganan WeTV-iflix dan nonton langsung dari IndiHome TV…",desta_triandini,"Tanjungpandan, Belitung. ",2022-01-25 01:47:46
4705,"marah karena nonton bola di tv biasa gambarnya jelek, kadang sampai banyak semutnya.
tenang..
indiHome solusinya gu… https://t.co/mmn2S2ce9v",msi3193,,2022-01-25 01:47:42
4706,"RT @MySumatera: Spill dong HP jadul kamu di bawah 😆

#IndiHome #InternetnyaIndonesia #WhenWeWereYoung #Anak90an #Nostalgia https://t.co/uqG…",desta_triandini,"Tanjungpandan, Belitung. ",2022-01-25 01:47:35
4707,"Belajar asik di IndiHome Study. Lengkap banget materi pelajaran disekolah, jadi bisa sekalian ikut KIGP 2022 nih. S… https://t.co/wb2cjPTvRW",DMeyrizal,"West Borneo, Indonesia",2022-01-25 01:47:17
4708,Udah daftar KIGP 2022? Yuk persiapkan diri kalian belajar latihan soal yang ada di IndiHome Study. Biar makin besar… https://t.co/yNNIfzwvN4,sudarniantii,"Tarakan, kalimantan utara",2022-01-25 01:46:51
4709,"Weekend jalan-jalan ❌
Weekend latihan soal di IndiHome Study ✅
emang seru banget kalo udah pasang IndiHome paket pe… https://t.co/vBCPs4yzGp",sudarniantii,"Tarakan, kalimantan utara",2022-01-25 01:46:43
4710,Dapet info dari @indihomeborneo kalo dapat akses gratis IndiHome Study kalo pasang IndiHome paket pelajar nih. Ngeb… https://t.co/cmmZIWCspb,sudarniantii,"Tarakan, kalimantan utara",2022-01-25 01:46:28
4711,"Good morning, siapin penampilan baru mu diminggu baru , lakukan aktivitas onlinemu pakai IndiHome dgn referensi you… https://t.co/mrpM7cJhjD",sl_hery,Yogyakarta,2022-01-25 01:46:08
4712,"Pasang IndiHome paket pelajar buat bikin betah belajar di rumah lewat IndiHome Study, lumayan banget bisa sambil st… https://t.co/4eNdS2i8KQ",sudarniantii,"Tarakan, kalimantan utara",2022-01-25 01:45:17
4713,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/Ga1EIZt6di,digitalkalbar,"West Borneo, Indonesia",2022-01-25 01:45:06
4714,"Pasang IndiHome paket pelajar sekarang bisa bebas streaming film, bebas scroll TikTok dan yang paling penting free… https://t.co/4EN05sKzUT",digitalkalbar,"West Borneo, Indonesia",2022-01-25 01:44:29
4715,"nonton film romance dengan pasangan pasti rasanya menyenangkan.
indiHome banyak chanel nonton film romance supaya k… https://t.co/2d5jWhny9x",msi3193,,2022-01-25 01:44:28
4716,RT @octv_melody: yang stabil vocalnya btob ka  https://t.co/L64g09Me1k,14feb_n,,2022-01-25 01:43:39
4717,"Bingung mau makan siang pakai apa nanti. Search dulu ah di ojek online. Sekarang nggak perlu  bingung, jadi cepet d… https://t.co/92nCV4DKxD",sl_hery,Yogyakarta,2022-01-25 01:43:27
4718,RT @octv_melody: yang stabil vocalnya btob ka  https://t.co/L64g09Me1k,cathatata1,,2022-01-25 01:43:09
4719,Baru pasang IndiHome paket pelajar di rumah. Jadi  udah gak takut kuota habis buat aktivitas online di rumah. Apala… https://t.co/uHXzaP0EPj,digitalkalbar,"West Borneo, Indonesia",2022-01-25 01:43:02
4720,"RT @W4r_1: Selamat hari selasa sobat!
Gimana masih semangat hari ini???
Pastinya semangat terus dong, karena ada IndiHome yang selalu menem…",_army_borahae_,,2022-01-25 01:43:01
4721,"Belajar asik di IndiHome Study. Lengkap banget materi pelajaran disekolah, jadi bisa sekalian ikut KIGP 2022 nih. S… https://t.co/K9JfEAXruU",digitalkalbar,"West Borneo, Indonesia",2022-01-25 01:42:32
4722,"belajar gitar siapa bilang susah, jangan kawatir indiHome punya solusinya, tinggal search aja tuh belajar gitar di… https://t.co/kMiPxuoeBR",msi3193,,2022-01-25 01:42:26
4723,"Good morning, siapin penampilan baru mu diminggu baru , lakukan aktivitas onlinemu pakai IndiHome dgn referensi you… https://t.co/MThlpCUdGB",wituul,"Semarang, Jawa Tengah",2022-01-25 01:42:24
4724,Alhamdulillah cuaca hari ini cerah walaupun ga cerah bgt siii. Tp ngga tau kalo nanti sore mendung. Tp yg penting s… https://t.co/FtRrEdS0qC,sl_hery,Yogyakarta,2022-01-25 01:42:19
4725,"Semoga tahun ini lebih baik lagi🥳🥳🥳

#AktivitasTanpaBatas
#BerjuangTanpaBatas
#IndiHome
#IndiHomeSelaludiHati… https://t.co/c4dfwglZIJ",repull,"Medan Timur, Indonesia",2022-01-25 01:41:53
4726,"Hayoo resolusi kalian apa?🤗🤗🤗

#AktivitasTanpaBatas
#BerjuangTanpaBatas
#IndiHome
#IndiHomeSelaludiHati… https://t.co/6KCmQa2xUK",repull,"Medan Timur, Indonesia",2022-01-25 01:40:28
4727,"Belajar asik di IndiHome Study. Lengkap banget materi pelajaran disekolah, jadi bisa sekalian ikut KIGP 2022 nih. S… https://t.co/TVnE1Feigf",Indrawardhana8,"Tarakan, Kalimantan Utara",2022-01-25 01:40:14
4728,"sumpah yaaaa ini ganti biznet ajalah kalo kaya gini!!!! udah yang salah @indihome nya sering eror di alfamart, tiba… https://t.co/3z21vTxLTn",latekamikaze,rl friends please don't follow,2022-01-25 01:39:21
4729,"2021 rekap😎😎😎

#AktivitasTanpaBatas
#BerjuangTanpaBatas
#IndiHome
#IndiHomeSelaludiHati
#InternetnyaIndonesia https://t.co/aqZgEG33Ia",repull,"Medan Timur, Indonesia",2022-01-25 01:39:08
4730,@kelelalay indihome gmn yh?,nellyaliyaa,Bandung,2022-01-25 01:38:10
4731,Indihome. Lu kenapa indihome.,gulagulazula,Indonesia,2022-01-25 01:38:07
4732,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/Y5DkfEDKuV,rizkyponti1,"West Borneo, Indonesia",2022-01-25 01:37:42
4733,"Dear Indihome, mangapa kah andaaa??? Lemot nih udah 3 hari @IndiHome @IndiHome @IndiHomeCare",Fadelmarif,Manchester United,2022-01-25 01:37:21
4734,"RT @A_florencia_: Orang-orang perjalanan cintanya kok pada lancar banget yaa, udah kayak IndiHome 100 Mbps #AktivitasTanpaBatas",Muhamadanis1975,"DKI Jakarta, Indonesia",2022-01-25 01:37:14
4735,Pls Knp ini indihome😭🥲 gua mau ada uas lisan oy😭😭😭,peachjekey,Di dalam perut,2022-01-25 01:37:06
4736,RT @octv_melody: yang stabil vocalnya btob ka  https://t.co/L64g09Me1k,kejujeruk,meloverse blackrose myday nfia,2022-01-25 01:37:02
4737,"Pasang IndiHome paket pelajar sekarang bisa bebas streaming film, bebas scroll TikTok dan yang paling penting free… https://t.co/Csc0oCucjw",rizkyponti1,"West Borneo, Indonesia",2022-01-25 01:36:59
4738,"Indihome pls ayo kerjasamanyaaa tolong, dr semalem loh",lattenajae,,2022-01-25 01:36:49
4739,"coba bikin jajanan Tahu Telur Gulung, dapat resep dr youtube dgn koneksi internet dr indihome tentunya, daripada an… https://t.co/PjyMZo3U43",husnydirgha,"Kota Makassar, Sulawesi Selata",2022-01-25 01:36:44
4740,"Ini dia alasannya kenapa nonton UseeTV di IndiHome bikin nagih!! Channelnya seru-seru!

Semua channel favorit dan s… https://t.co/g1XL6E0G4C",gustiirda666,"Kota Surabaya, Jawa Timur",2022-01-25 01:36:35
4741,"Pasang IndiHome paket pelajar sekarang bisa bebas streaming film,yang paling penting free akses belajar di IndiHome… https://t.co/AM4GuCfRzF",Indrawardhana8,"Tarakan, Kalimantan Utara",2022-01-25 01:36:25
4742,"Bener2 daah, gua udah follow up dari 17 januari, dibilangnya masih proses eh tbtb dibilang cancel completed. Gua aj… https://t.co/tY0E9Bihjf",fildzahgoceng,,2022-01-25 01:35:58
4743,"Tadi pagi main ranked apex. Udah mau naik gold 3, tapi kalah gara2 sinyal xl hilang2an, wifi indihome tolol ga ada… https://t.co/KTscsHFyi5",azuazumi00,"Musashino-shi, Tokyo",2022-01-25 01:35:54
4744,"Hallo min
Mau ganti cp 
Gimana ya ? @IndiHomeCare @IndiHome",Tomorrow_WBB,"Jawa Barat, Indonesia",2022-01-25 01:35:29
4745,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/l0XAugyQvP,Indrawardhana8,"Tarakan, Kalimantan Utara",2022-01-25 01:35:04
4746,"Mulai dari horror, animasi, romantis, ada semua! Tinggal pilih aja di Disney+ Hotstar dan nonton lewat IndiHome TV.… https://t.co/1riFretErf",gustiirda666,"Kota Surabaya, Jawa Timur",2022-01-25 01:34:35
4747,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/5DOD3O4ssS,randufadillah,"Kalimantan Tengah, Indonesia",2022-01-25 01:34:05
4748,Buat Kamu para pecinta gamers ngk perlu takut koneksi nge lag saat main game yaa krn IndiHome menyediakan paket khu… https://t.co/KSYJh7D6Gj,gustiirda666,"Kota Surabaya, Jawa Timur",2022-01-25 01:34:01
4749,"Periksa ketersediaan jaringan internet broadband di tempat tinggal Anda dengan mudah, karena IndiHome tersedia hing… https://t.co/6DbFB9EfLO",gustiirda666,"Kota Surabaya, Jawa Timur",2022-01-25 01:33:48
4750,"Sudah pada tau kan IndiHome menyediakan pilihan layanan Add-on sesuai keinginan
dan kebutuhan kalian semua..… https://t.co/QrmhPBRSib",gustiirda666,"Kota Surabaya, Jawa Timur",2022-01-25 01:33:36
4751,"Banyak Film &amp; Tayangan Unggulan Hanya di IndiHome TV.
#AktivitasTanpaBatas  #InternetnyaIndonesia #IndiHomeMbois",gustiirda666,"Kota Surabaya, Jawa Timur",2022-01-25 01:33:22
4752,Berita mancanegara ter update setiap harinya sdh bisa kalian tonton tayangan nya di channel sea today hanya di Indi… https://t.co/mLSZWK2SQL,gustiirda666,"Kota Surabaya, Jawa Timur",2022-01-25 01:32:55
4753,"/wal minta no hp pemasangan indihome daerah bjm, thx b4",banjarbase,"Kalimantan Selatan, Indonesia",2022-01-25 01:32:30
4754,Pasang IndiHome paket pelajar sekarang bisa bebas streaming film dan yang paling penting free akses belajar di Indi… https://t.co/jHK3AjNkuB,randufadillah,"Kalimantan Tengah, Indonesia",2022-01-25 01:32:30
4755,"RT @indihomeborneo: SAATNYA #GIVEAWAY!

Sobat @IndiHome yang jago nebak, tau ngga ada berapa banyak logo #KIGPSMARTKalimantan dalam foto in…",aulia_andani17,"Samarinda, Kalimantan Timur",2022-01-25 01:32:16
4756,"@telkomkti Puzzle A
#InternetnyaIndonesia 
#IndiHome 
#AktivitasTanpaBatas 
Yuk ikutan
@Masriismail1 
@Herni 
@iiedfitra",fitr_a31,,2022-01-25 01:31:58
4757,belom tau dia internet Indihome https://t.co/vm8NP0zXYz,icerockk_,nowhere,2022-01-25 01:31:31
4758,Baru pasang IndiHome paket pelajar di rumah. Jadi  udah gak takut kuota habis buat aktivitas online di rumah. Apala… https://t.co/P46LdDqhzK,Nurdian89489607,"Tarakan, Kalimantan Utara",2022-01-25 01:31:26
4759,Belajar jadi lebih mudah semenjak belajar di IndiHome Study. Apalagi di support jaringan IndiHome yang stabil. Bela… https://t.co/IjanYuFYjx,Torit64,Palangkaraya - Indonesia,2022-01-25 01:31:24
4760,@IndiHomeCare Senang banget pakai IndiHome mempermudah proses kerja di rumah jadi semakin nyaman untuk bekerja #SemangatDigitalMuda,97_tiaa,,2022-01-25 01:31:12
4761,@IndiHomeCare Pakai IndiHome jaringan lancar jaya dan aman terkendali jadi mudah untuk menjalani aktivitas sehari-hari #SemangatDigitalMuda,97_tiaa,,2022-01-25 01:31:06
4762,"@IndiHomeCare a usah ragu pake IndiHome jaringan stabil dan kencang, dijamin kegiatan belajar di rumah jadi aman te… https://t.co/1304Ev9ASx",97_tiaa,,2022-01-25 01:30:56
4763,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/kGWMzZFfMs,Mithrellas2,"Kalimantan Tengah, Indonesia",2022-01-25 01:30:34
4764,"Pasang IndiHome paket pelajar sekarang bisa bebas streaming film, bebas scroll TikTok dan yang paling penting free… https://t.co/LQbaZ9qLOK",Mithrellas2,"Kalimantan Tengah, Indonesia",2022-01-25 01:30:16
4765,"RT @telkomkti: Halo Sobat KTI!  👋
It's Cuan Time 😆
Ada #Giveaway saldo LinkAja total 150K untuk 3 orang pemenang 🤩

Cukup pilih potongan pu…",fitr_a31,,2022-01-25 01:30:11
4766,Alhamdulillah cuaca hari ini cerah walaupun ga cerah bgt siii. Tp ngga tau kalo nanti sore mendung. Tp yg penting s… https://t.co/cQ8StoqLQU,Ifasrg31,"Semarang Selatan, Indonesia",2022-01-25 01:30:05
4767,"RT @TelkomJabar: Halo Sob! #GIVEAWAY lagi yuk!

Coba sebutkan nama akun Youtube dan Tiktok Telkom Regional 3! Bagi Sobat yang beruntung bak…",moms_favin,,2022-01-25 01:29:32
4768,Baru pasang IndiHome paket pelajar di rumah. Jadi  udah gak takut kuota habis buat aktivitas online di rumah. Apala… https://t.co/I3lW7PpozQ,Mithrellas2,"Kalimantan Tengah, Indonesia",2022-01-25 01:29:28
4769,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/tCvNCwny2S,Nurdian89489607,"Tarakan, Kalimantan Utara",2022-01-25 01:29:17
4770,Baru pasang IndiHome paket pelajar di rumah. Jadi  udah gak takut kuota habis buat aktivitas online di rumah. Apala… https://t.co/AOoIzWNHpY,rizkyponti1,"West Borneo, Indonesia",2022-01-25 01:29:05
4771,"Belajar asik di IndiHome Study. Lengkap banget materi pelajaran disekolah, jadi bisa sekalian ikut KIGP 2022 nih. S… https://t.co/ZUKnfNY9ru",Mithrellas2,"Kalimantan Tengah, Indonesia",2022-01-25 01:29:02
4772,"Mau ingetin aja niiih kalo skg udah waktu indonesia bagian tanggal tua.
Mulai hemat yuk...! 
Nikmatin tanggal tua c… https://t.co/SIDjI79Fbm",kinosukina,Jogja,2022-01-25 01:28:43
4773,Baru pasang IndiHome paket pelajar di rumah. Jadi  udah gak takut kuota habis buat aktivitas online di rumah. Apala… https://t.co/lRTUaayTrY,randufadillah,"Kalimantan Tengah, Indonesia",2022-01-25 01:28:42
4774,"Belajar asik di IndiHome Study. Lengkap banget materi pelajaran disekolah, jadi bisa sekalian ikut KIGP 2022 nih. S… https://t.co/FD73rRoVil",rizkyponti1,"West Borneo, Indonesia",2022-01-25 01:28:20
4775,"@indihomeborneo @IndiHome Ada 7 logo #IndiHomeBorneo #IndiHome #KIGPSMARTKalimantan2022
Yuk ikutan @Tanpa_nama28 @agung_dewe",dieyrocks,"Palangkaraya, Indonesia",2022-01-25 01:27:36
4776,"RT @indihomeborneo: SAATNYA #GIVEAWAY!

Sobat @IndiHome yang jago nebak, tau ngga ada berapa banyak logo #KIGPSMARTKalimantan dalam foto in…",dieyrocks,"Palangkaraya, Indonesia",2022-01-25 01:27:12
4777,"Belajar asik di IndiHome Study. Lengkap banget materi pelajaran disekolah, jadi bisa sekalian ikut KIGP 2022 nih. S… https://t.co/VsUsk26gZi",randufadillah,"Kalimantan Tengah, Indonesia",2022-01-25 01:27:00
4778,"@TelkomJabar Youtube : IndiHome Jabar
Tiktok: @indihomejabar 
#GiveawayTelkomJabar #Indihome 

Yuk ikutan… https://t.co/LawD0zQLNL",dieyrocks,"Palangkaraya, Indonesia",2022-01-25 01:26:54
4779,"RT @TelkomJabar: Halo Sob! #GIVEAWAY lagi yuk!

Coba sebutkan nama akun Youtube dan Tiktok Telkom Regional 3! Bagi Sobat yang beruntung bak…",dieyrocks,"Palangkaraya, Indonesia",2022-01-25 01:26:40
4780,"RT @indihomeborneo: SAATNYA #GIVEAWAY!

Sobat @IndiHome yang jago nebak, tau ngga ada berapa banyak logo #KIGPSMARTKalimantan dalam foto in…",EttyRastika,"Kalimantan Selatan, Indonesia",2022-01-25 01:25:59
4781,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/QklxVAxxXd,rofiqmr,,2022-01-25 01:25:52
4782,Nonton olahraga favorit bisa di channel Bein sport 1 indihome televisi. #Indihome #InternetnyaIndonesia… https://t.co/3s31qSFetL,zainurashofa,"Salatiga, Jawa Tengah",2022-01-25 01:24:17
4783,"RT @W4r_1: Selamat hari selasa sobat!
Gimana masih semangat hari ini???
Pastinya semangat terus dong, karena ada IndiHome yang selalu menem…",ppioxwell,,2022-01-25 01:24:02
4784,"Baru kali ini indihome bikin kesel banget2 sampe gua harus pake tetring hp, selama lebih dari 8 tahun, baru kali in… https://t.co/O98wNUPO7q",fildzahgoceng,,2022-01-25 01:23:26
4785,"RT @indihomeborneo: SAATNYA #GIVEAWAY!

Sobat @IndiHome yang jago nebak, tau ngga ada berapa banyak logo #KIGPSMARTKalimantan dalam foto in…",Rhmd_okta,"Tarakan,Kalimantan Utara",2022-01-25 01:22:49
4786,"Menu apa kita hari ini,,, ada cakalang bagusnya masak apa yahh, on youtube ahh kan ada Indihome yg mempermudah penc… https://t.co/dE5nW2W7bi",indryindryindry,"Kota Makassar, Sulawesi Selata",2022-01-25 01:21:17
4787,"@tanyakanrl Pas lagi usaha bangun, tengkuk leher panas banget, kayak ada yg usaha masuk. Selidik punya selidik teme… https://t.co/E9vMGzUHJv",angelamanise,indonesia,2022-01-25 01:20:26
4788,"Mau ingetin aja niiih kalo skg udah waktu indonesia bagian tanggal tua mulai hemat yuk, nikmatin tanggal tua cukup… https://t.co/6t0xDbYIIS",sl_hery,Yogyakarta,2022-01-25 01:19:11
4789,"@wifi_id pagi kak..
ini wifi id gangguan sudah seminggu ga ada penanganan kak?
di aplikasi my Indihome  status nya… https://t.co/ijRaUykk41",Luckysatria,,2022-01-25 01:19:01
4790,"Anak jaman skrg suka skli nonton yutub, tapi onty tdk perlu khwtr kok klo kuota hbs ataupun tdk punya kuota sma skl… https://t.co/Q1TcSitmxC",hierpta,"Makassar, Sulawesi Selatan",2022-01-25 01:18:55
4791,@IndiHome halooooo indihome gak dirumah gak dikantor kok 2 minggu ini lemot parah ya??????,yunitanandaaa,"Purwokerto Selatan, Indonesia",2022-01-25 01:18:41
4792,"Kalian kalo lagi nyantai lebih suka minumnya kopi atau teh?
Apapun minumnya yang penting sambil ditemenin netflix p… https://t.co/DStOSEiXWv",lindhahy,"Semarang, Jawa Tengah",2022-01-25 01:18:31
4793,"Mau ingetin aja niiih kalo skg udah waktu indonesia bagian tanggal tua mulai hemat yuk, nikmatin tanggal tua cukup… https://t.co/phJv4zZar8",lindhahy,"Semarang, Jawa Tengah",2022-01-25 01:17:43
4794,"Good morning, siapin penampilan baru mu diminggu baru , lakukan aktivitas onlinemu pakai IndiHome dgn referensi you… https://t.co/VwXau44uLf",lindhahy,"Semarang, Jawa Tengah",2022-01-25 01:17:23
4795,Alhamdulillah cuaca hari ini cerah walaupun ga cerah bgt siii. Tp ngga tau kalo nanti sore mendung. Tp yg penting s… https://t.co/ajqfz50C8E,lindhahy,"Semarang, Jawa Tengah",2022-01-25 01:17:02
4796,"Bingung mau makan siang pakai apa nanti. Search dulu ah di ojek online. Sekarang nggak perlu  bingung, jadi cepet d… https://t.co/xAsq1qan8z",lindhahy,"Semarang, Jawa Tengah",2022-01-25 01:16:42
4797,"@ariyamaxim Halo, Kak Ariya. Terima kasih atas apresiasinya nyaman terus bersama IndiHome ya, yang selalu setia men… https://t.co/xfVyw0N69A",IndiHomeCare,Indonesia,2022-01-25 01:16:00
4798,"Kalian kalo lagi nyantai lebih suka minumnya kopi atau teh?
Apapun minumnya yang penting sambil ditemenin netflix p… https://t.co/UysuL3CG1z",sl_hery,Yogyakarta,2022-01-25 01:15:46
4799,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/xRPvRrbTo2,ArifIrffanM,"Pontianak, Kalimantan Barat",2022-01-25 01:15:24
4800,"Pasang IndiHome paket pelajar sekarang bisa bebas streaming film, bebas scroll TikTok dan yang paling penting free… https://t.co/wFmVlcdZAd",ArifIrffanM,"Pontianak, Kalimantan Barat",2022-01-25 01:15:00
4801,it's too early for me buat marah-marah ngehujat lu ye @.indihome,jeonleviathan,,2022-01-25 01:14:46
4802,Buat orang tua bangga kalo ikutan dan menangkan hadiah total ratusan juta dengan ikutan cerdas cermat online dari I… https://t.co/ayCuD5F8Vm,gisfartony,"Samarinda, Kalimantan Timur",2022-01-25 01:14:35
4803,Baru pasang IndiHome paket pelajar di rumah. Jadi  udah gak takut kuota habis buat aktivitas online di rumah. Apala… https://t.co/iSR0BLU5sz,ArifIrffanM,"Pontianak, Kalimantan Barat",2022-01-25 01:13:55
4804,"RT @indihomeborneo: SAATNYA #GIVEAWAY!

Sobat @IndiHome yang jago nebak, tau ngga ada berapa banyak logo #KIGPSMARTKalimantan dalam foto in…",gianpattra,"Kalimantan Barat, Indonesia",2022-01-25 01:13:35
